country,year,population,real_gdp,real_gdp_pc,vsl,le,hle,wtp_s,wtp_h,wtp,wtp_pc
Sweden,2001,8.9,370.1,41.456,7.295,79.99,69.34,0.121,0.017,0.138,15.417
Sweden,2002,9.0,378.2,42.231,7.432,80.16,69.48,0.207,0.01,0.217,24.211
Sweden,2003,9.0,387.0,43.034,7.573,80.38,69.64,0.164,0.008,0.172,19.087
Sweden,2004,9.0,403.7,44.691,7.865,80.54,69.76,0.252,0.012,0.264,29.173
Sweden,2005,9.1,415.3,45.722,8.046,80.85,70.0,0.152,-0.002,0.15,16.538
Sweden,2006,9.1,434.6,47.558,8.369,81.01,70.12,0.177,-0.005,0.172,18.831
Sweden,2007,9.2,449.6,48.857,8.598,81.2,70.26,0.224,-0.005,0.219,23.784
Sweden,2008,9.3,447.6,48.276,8.495,81.41,70.41,0.163,-0.002,0.161,17.345
Sweden,2009,9.3,428.1,45.809,8.061,81.55,70.5,0.176,0.008,0.184,19.726
Sweden,2010,9.4,453.6,48.126,8.469,81.74,70.65,0.113,-0.009,0.104,11.025
Sweden,2011,9.5,468.1,49.238,8.665,81.88,70.75,0.157,-0.03,0.127,13.373
Sweden,2012,9.6,465.4,48.519,8.538,81.98,70.8,0.174,-0.035,0.139,14.501
Sweden,2013,9.7,470.9,48.649,8.561,82.13,70.88,0.2,-0.025,0.174,18.02
Sweden,2014,9.8,483.4,49.472,8.706,82.34,71.02,0.112,-0.006,0.107,10.911
Sweden,2015,9.9,505.1,51.201,9.01,82.42,71.07,0.091,0.04,0.13,13.218
Sweden,2016,10.0,515.6,51.77,9.11,82.49,71.15,0.05,0.043,0.093,9.356
Sweden,2017,10.0,528.8,52.622,9.26,82.56,71.22,0.033,-0.003,0.03,2.998
Sweden,2018,10.1,539.1,53.185,9.359,82.61,71.25,0.114,-0.032,0.082,8.055
Sweden,2019,10.2,549.8,53.785,9.465,82.71,71.3,0.0,0.0,0.0,0.0
Turkey,1990,59.8,288.7,4.831,0.85,65.41,57.1,0.183,0.051,0.234,3.91
Turkey,1991,60.9,290.8,4.775,0.84,66.11,57.71,0.112,0.035,0.147,2.409
Turkey,1992,62.0,305.5,4.928,0.867,66.63,58.18,0.211,0.04,0.251,4.047
Turkey,1993,63.0,328.8,5.218,0.918,67.32,58.78,0.082,0.025,0.107,1.696
Turkey,1994,64.0,313.5,4.898,0.862,67.67,59.09,0.266,0.021,0.287,4.483
Turkey,1995,65.0,338.2,5.205,0.916,68.26,59.58,0.431,0.002,0.434,6.674
Turkey,1996,65.9,363.1,5.511,0.97,69.09,60.26,0.319,-0.008,0.312,4.731
Turkey,1997,66.8,390.7,5.848,1.029,69.76,60.82,0.454,-0.019,0.435,6.514
Turkey,1998,67.7,400.0,5.911,1.04,70.54,61.45,0.178,-0.105,0.074,1.087
Turkey,1999,68.5,387.0,5.649,0.994,70.89,61.63,1.452,0.036,1.488,21.717
Turkey,2000,69.3,413.8,5.974,1.051,72.87,63.21,0.138,-0.028,0.11,1.582
Turkey,2001,70.0,390.0,5.574,0.981,73.27,63.57,0.052,-0.053,-0.001,-0.015
Turkey,2002,70.7,415.2,5.874,1.034,73.59,63.85,0.338,-0.066,0.271,3.839
Turkey,2003,71.4,439.1,6.153,1.083,74.17,64.28,0.426,-0.063,0.363,5.087
Turkey,2004,72.0,482.1,6.699,1.179,74.85,64.78,0.44,-0.044,0.395,5.494
Turkey,2005,72.5,525.5,7.247,1.275,75.5,65.27,0.061,-0.049,0.012,0.16
Turkey,2006,73.0,562.0,7.696,1.354,75.76,65.51,-0.004,-0.081,-0.086,-1.171
Turkey,2007,73.5,590.3,8.031,1.413,75.93,65.65,-0.172,-0.09,-0.262,-3.567
Turkey,2008,74.0,595.1,8.047,1.416,75.95,65.68,-0.478,-0.079,-0.557,-7.532
Turkey,2009,74.3,566.4,7.619,1.341,75.71,65.5,-0.104,-0.03,-0.133,-1.794
Turkey,2010,74.8,614.2,8.215,1.446,75.69,65.48,0.05,0.004,0.055,0.73
Turkey,2011,75.4,683.0,9.062,1.595,75.9,65.66,0.237,0.02,0.258,3.417
Turkey,2012,76.2,715.7,9.39,1.652,76.13,65.85,-0.009,0.023,0.014,0.181
Turkey,2013,77.3,776.4,10.04,1.767,76.15,65.88,0.009,0.031,0.04,0.519
Turkey,2014,78.4,814.7,10.386,1.828,76.21,65.94,0.388,0.023,0.411,5.242
Turkey,2015,79.3,864.3,10.894,1.917,76.51,66.16,0.226,0.05,0.277,3.488
Turkey,2016,80.1,893.0,11.149,1.962,76.68,66.31,0.393,0.079,0.472,5.887
Turkey,2017,80.7,960.0,11.901,2.094,77.05,66.63,0.592,0.092,0.684,8.484
Turkey,2018,81.0,988.6,12.201,2.147,77.4,66.92,0.444,0.146,0.59,7.277
Turkey,2019,81.4,997.4,12.26,2.157,77.71,67.2,0.0,0.0,0.0,0.0
United Kingdom,1990,57.5,1801.5,31.346,5.516,75.46,65.05,0.951,-0.011,0.94,16.353
United Kingdom,1991,57.6,1781.7,30.928,5.443,75.73,65.25,0.948,-0.018,0.929,16.131
United Kingdom,1992,57.8,1788.8,30.968,5.45,76.02,65.48,0.248,-0.045,0.203,3.512
United Kingdom,1993,57.9,1833.3,31.647,5.569,76.13,65.56,1.5,-0.017,1.482,25.588
United Kingdom,1994,58.1,1903.9,32.76,5.765,76.44,65.79,0.534,-0.011,0.524,9.01
United Kingdom,1995,58.3,1952.1,33.474,5.891,76.56,65.88,1.132,-0.159,0.972,16.673
United Kingdom,1996,58.5,1999.5,34.158,6.011,76.77,66.02,1.267,-0.272,0.996,17.012
United Kingdom,1997,58.8,2097.6,35.682,6.279,77.03,66.18,0.817,-0.353,0.464,7.893
United Kingdom,1998,59.0,2163.8,36.644,6.449,77.19,66.27,0.831,-0.304,0.528,8.936
United Kingdom,1999,59.3,2228.5,37.578,6.613,77.35,66.36,2.191,-0.1,2.091,35.268
United Kingdom,2000,59.6,2310.3,38.791,6.826,77.72,66.63,1.978,0.042,2.02,33.916
United Kingdom,2001,59.8,2358.2,39.417,6.937,78.04,66.87,0.84,0.099,0.939,15.701
United Kingdom,2002,60.1,2408.3,40.06,7.05,78.2,66.99,1.153,0.095,1.249,20.772
United Kingdom,2003,60.4,2481.2,41.055,7.225,78.38,67.13,2.519,0.175,2.694,44.576
United Kingdom,2004,60.8,2539.7,41.772,7.351,78.79,67.45,1.915,0.103,2.018,33.191
United Kingdom,2005,61.2,2605.5,42.574,7.492,79.08,67.67,1.592,0.089,1.681,27.471
United Kingdom,2006,61.6,2672.9,43.365,7.631,79.3,67.84,1.476,0.158,1.634,26.511
United Kingdom,2007,62.1,2733.5,44.014,7.746,79.53,68.02,1.263,0.145,1.408,22.667
United Kingdom,2008,62.6,2727.0,43.57,7.667,79.73,68.19,2.25,0.141,2.391,38.2
United Kingdom,2009,63.1,2611.2,41.396,7.285,80.08,68.46,1.507,0.018,1.525,24.169
United Kingdom,2010,63.6,2666.8,41.946,7.382,80.35,68.67,1.364,-0.087,1.278,20.094
United Kingdom,2011,64.1,2705.7,42.23,7.432,80.59,68.85,0.533,-0.167,0.366,5.709
United Kingdom,2012,64.5,2745.5,42.543,7.487,80.71,68.94,0.204,-0.199,0.006,0.086
United Kingdom,2013,65.0,2797.3,43.061,7.578,80.76,68.97,0.83,-0.133,0.697,10.734
United Kingdom,2014,65.4,2881.0,44.074,7.756,80.89,69.05,-0.283,-0.077,-0.359,-5.499
United Kingdom,2015,65.8,2956.6,44.957,7.911,80.86,69.03,0.284,0.084,0.368,5.599
United Kingdom,2016,66.1,3023.5,45.708,8.044,80.9,69.06,0.464,0.07,0.534,8.069
United Kingdom,2017,66.5,3088.0,46.42,8.169,80.97,69.11,-0.902,-0.379,-1.28,-19.248
United Kingdom,2018,66.9,3139.0,46.933,8.259,80.87,69.01,0.014,-0.784,-0.771,-11.522
United Kingdom,2019,67.2,3191.5,47.478,8.355,80.9,68.97,0.0,0.0,0.0,0.0
United States of America,1990,253.6,9804.8,38.662,6.804,75.26,63.53,2.849,4.267,7.117,28.062
United States of America,1991,256.4,9794.2,38.198,6.722,75.43,63.74,3.377,3.719,7.096,27.674
United States of America,1992,259.2,10139.2,39.118,6.884,75.62,63.97,-3.181,2.855,-0.325,-1.255
United States of America,1993,261.9,10418.2,39.775,7.0,75.52,63.96,0.938,1.959,2.898,11.064
United States of America,1994,264.6,10838.0,40.962,7.208,75.6,64.06,1.369,0.787,2.156,8.148
United States of America,1995,267.2,11128.9,41.648,7.329,75.72,64.17,7.842,-0.436,7.406,27.716
United States of America,1996,269.8,11548.7,42.801,7.532,76.06,64.42,8.685,-1.213,7.472,27.692
United States of America,1997,272.5,12054.8,44.241,7.785,76.4,64.65,4.03,-1.932,2.098,7.701
United States of America,1998,275.2,12595.0,45.771,8.055,76.55,64.73,-0.168,-2.04,-2.208,-8.023
United States of America,1999,277.9,13193.6,47.475,8.355,76.57,64.71,3.446,-1.52,1.926,6.931
United States of America,2000,280.7,13738.2,48.946,8.613,76.69,64.76,2.034,-1.115,0.919,3.273
United States of America,2001,283.4,13875.4,48.953,8.615,76.73,64.77,3.76,-0.667,3.094,10.914
United States of America,2002,286.2,14117.0,49.325,8.68,76.84,64.83,6.238,-0.67,5.568,19.456
United States of America,2003,289.0,14521.0,50.244,8.842,77.0,64.93,11.665,-0.576,11.089,38.371
United States of America,2004,291.9,15072.6,51.643,9.088,77.33,65.14,3.052,-1.345,1.707,5.85
United States of America,2005,294.8,15602.1,52.932,9.315,77.38,65.15,8.708,-2.378,6.33,21.477
United States of America,2006,297.7,16047.6,53.903,9.486,77.62,65.28,9.618,-3.534,6.084,20.436
United States of America,2007,300.7,16348.6,54.37,9.568,77.87,65.4,5.861,-4.019,1.842,6.127
United States of America,2008,303.6,16326.3,53.776,9.463,78.06,65.47,7.766,-3.491,4.275,14.081
United States of America,2009,306.4,15912.1,51.94,9.14,78.3,65.59,8.77,-1.951,6.819,22.258
United States of America,2010,309.0,16320.1,52.822,9.295,78.57,65.75,1.384,-1.367,0.016,0.053
United States of America,2011,311.5,16573.2,53.213,9.364,78.62,65.76,3.609,-1.403,2.207,7.086
United States of America,2012,313.9,16946.0,53.994,9.502,78.72,65.8,1.84,-1.608,0.233,0.741
United States of America,2013,316.2,17258.2,54.583,9.605,78.77,65.81,0.183,-1.838,-1.654,-5.232
United States of America,2014,318.5,17694.1,55.562,9.778,78.77,65.77,-2.126,-2.072,-4.197,-13.18
United States of America,2015,320.6,18238.3,56.88,10.01,78.69,65.67,-3.527,-4.702,-8.23,-25.666
United States of America,2016,322.7,18550.4,57.49,10.117,78.57,65.51,4.974,-5.799,-0.825,-2.556
United States of America,2017,324.6,18983.2,58.49,10.293,78.68,65.5,-3.222,-8.449,-11.672,-35.963
United States of America,2018,326.3,19552.0,59.917,10.544,78.67,65.39,-2.338,-12.598,-14.936,-45.77
United States of America,2019,328.0,19974.5,60.902,10.717,78.66,65.21,0.0,0.0,0.0,0.0
Uruguay,1990,3.1,24.0,7.631,1.343,72.1,63.27,0.015,0.001,0.016,5.167
Uruguay,1991,3.2,24.8,7.852,1.382,72.36,63.5,0.002,0.001,0.003,0.919
Uruguay,1992,3.2,26.8,8.423,1.482,72.47,63.6,-0.006,0.001,-0.005,-1.55
Uruguay,1993,3.2,27.5,8.597,1.513,72.31,63.47,0.018,0.001,0.019,5.999
Uruguay,1994,3.2,29.5,9.17,1.614,72.62,63.72,0.003,0.001,0.004,1.319
Uruguay,1995,3.2,29.1,8.988,1.582,72.68,63.78,0.014,-0.0,0.014,4.437
Uruguay,1996,3.3,30.7,9.44,1.661,72.99,64.03,0.012,-0.0,0.012,3.696
Uruguay,1997,3.3,33.3,10.199,1.795,73.25,64.24,-0.008,-0.001,-0.009,-2.625
Uruguay,1998,3.3,34.8,10.618,1.868,73.31,64.3,0.01,-0.001,0.01,2.946
Uruguay,1999,3.3,34.1,10.378,1.826,73.59,64.54,0.031,-0.0,0.031,9.448
Uruguay,2000,3.3,33.5,10.15,1.786,74.02,64.87,0.02,0.0,0.02,6.162
Uruguay,2001,3.3,32.2,9.736,1.713,74.27,65.07,0.0,-0.0,-0.0,-0.025
Uruguay,2002,3.3,29.7,8.964,1.577,74.24,65.05,0.001,-0.0,0.001,0.314
Uruguay,2003,3.3,29.9,9.019,1.587,74.16,64.99,0.012,0.0,0.012,3.572
Uruguay,2004,3.3,31.4,9.455,1.664,74.49,65.26,0.018,0.0,0.018,5.504
Uruguay,2005,3.3,33.8,10.144,1.785,74.87,65.57,0.028,0.0,0.028,8.343
Uruguay,2006,3.3,35.2,10.541,1.855,75.3,65.91,-0.02,-0.002,-0.021,-6.424
Uruguay,2007,3.3,37.5,11.211,1.973,75.08,65.73,0.047,-0.001,0.046,13.716
Uruguay,2008,3.3,40.2,11.993,2.11,75.61,66.13,0.028,-0.002,0.026,7.786
Uruguay,2009,3.4,41.9,12.473,2.195,75.97,66.4,0.006,-0.002,0.003,0.982
Uruguay,2010,3.4,45.1,13.414,2.361,75.98,66.39,-0.012,-0.003,-0.016,-4.64
Uruguay,2011,3.4,47.5,14.073,2.477,75.89,66.31,0.011,-0.004,0.007,1.93
Uruguay,2012,3.4,49.1,14.539,2.559,76.05,66.43,0.026,-0.004,0.022,6.493
Uruguay,2013,3.4,51.4,15.177,2.671,76.32,66.61,0.028,-0.004,0.024,7.034
Uruguay,2014,3.4,53.1,15.629,2.75,76.66,66.87,0.003,-0.004,-0.001,-0.334
Uruguay,2015,3.4,53.3,15.647,2.753,76.74,66.92,0.018,-0.003,0.015,4.54
Uruguay,2016,3.4,54.2,15.872,2.793,76.89,67.02,0.003,-0.004,-0.001,-0.16
Uruguay,2017,3.4,55.1,16.092,2.832,76.96,67.05,0.01,-0.008,0.002,0.716
Uruguay,2018,3.4,55.3,16.133,2.839,77.07,67.11,0.006,-0.012,-0.006,-1.826
Uruguay,2019,3.4,55.5,16.156,2.843,77.16,67.13,0.0,0.0,0.0,0.0
Global,1990,5349.8,35843.0,6.7,1.179,62.5,54.43,5.337,3.607,8.944,1.672
Global,1991,5432.7,36361.3,6.693,1.178,62.67,54.58,6.669,3.822,10.491,1.931
Global,1992,5514.5,37108.7,6.729,1.184,62.91,54.81,-3.73,3.21,-0.52,-0.094
Global,1993,5595.0,37779.5,6.752,1.188,63.04,54.94,-9.833,2.594,-7.24,-1.294
Global,1994,5675.2,39025.1,6.876,1.21,63.01,54.92,26.782,2.346,29.128,5.133
Global,1995,5755.3,40230.7,6.99,1.23,63.43,55.28,21.498,0.78,22.278,3.871
Global,1996,5836.0,41684.6,7.143,1.257,63.75,55.54,14.643,1.177,15.82,2.711
Global,1997,5916.7,43297.3,7.318,1.288,64.01,55.76,15.051,1.112,16.163,2.732
Global,1998,5996.6,44506.6,7.422,1.306,64.25,55.96,6.587,0.967,7.554,1.26
Global,1999,6075.9,46066.5,7.582,1.334,64.45,56.13,12.788,1.533,14.321,2.357
Global,2000,6155.4,48140.0,7.821,1.376,64.73,56.37,20.473,1.769,22.242,3.613
Global,2001,6235.5,49102.7,7.875,1.386,65.06,56.65,13.893,2.245,16.138,2.588
Global,2002,6316.5,50250.6,7.955,1.4,65.35,56.9,23.968,1.821,25.789,4.083
Global,2003,6397.9,51838.6,8.103,1.426,65.71,57.2,31.541,2.588,34.129,5.334
Global,2004,6479.7,54161.2,8.359,1.471,66.06,57.49,30.646,2.457,33.104,5.109
Global,2005,6561.9,56354.0,8.588,1.511,66.47,57.83,53.86,4.195,58.054,8.847
Global,2006,6646.0,58887.4,8.861,1.559,67.01,58.29,44.722,6.704,51.426,7.738
Global,2007,6732.9,61501.4,9.134,1.607,67.5,58.71,21.975,6.97,28.945,4.299
Global,2008,6819.3,62731.6,9.199,1.619,67.81,58.99,61.128,6.682,67.81,9.944
Global,2009,6903.5,61911.1,8.968,1.578,68.37,59.46,25.538,2.827,28.365,4.109
Global,2010,6987.3,64694.1,9.259,1.629,68.67,59.71,49.942,0.645,50.587,7.24
Global,2011,7071.9,66854.6,9.454,1.664,69.18,60.13,44.611,0.315,44.926,6.353
Global,2012,7157.2,68641.3,9.591,1.688,69.63,60.5,41.295,-0.122,41.173,5.753
Global,2013,7242.4,70593.7,9.747,1.715,70.03,60.82,38.47,-0.722,37.748,5.212
Global,2014,7326.2,72795.0,9.936,1.749,70.42,61.14,23.159,-1.265,21.894,2.988
Global,2015,7409.9,75100.8,10.135,1.784,70.75,61.4,30.632,-4.13,26.502,3.577
Global,2016,7494.6,77222.1,10.304,1.813,71.17,61.73,35.714,-5.295,30.419,4.059
Global,2017,7578.0,79843.5,10.536,1.854,71.55,62.02,24.173,-4.724,19.449,2.567
Global,2018,7658.6,82448.6,10.766,1.894,71.8,62.22,22.073,-5.269,16.804,2.194
Global,2019,7737.5,84594.0,10.933,1.924,72.06,62.42,0.0,0.0,0.0,0.0
